# Emission
# Column format:
# Wavelength (nm)	Emission angle (deg)	C+ (W*m^-2*sr^-1*nm^-1)	
6.420000E2	6.600000E1	4.453553E-3
6.420000E2	6.800000E1	4.146225E-3
6.420000E2	7.000000E1	3.778894E-3
6.420000E2	7.200000E1	3.358687E-3
6.420000E2	7.400000E1	2.895701E-3
6.420000E2	7.600000E1	2.403726E-3
6.420000E2	7.800000E1	1.900688E-3
6.420000E2	8.000000E1	1.408616E-3
6.440000E2	0.000000E0	8.221017E-3
6.440000E2	2.000000E0	8.212005E-3
6.440000E2	4.000000E0	8.184985E-3
6.440000E2	6.000000E0	8.140000E-3
6.440000E2	8.000000E0	8.077113E-3
6.440000E2	1.000000E1	7.996399E-3
6.440000E2	1.200000E1	7.897928E-3
6.440000E2	1.400000E1	7.781744E-3
6.440000E2	1.600000E1	7.647839E-3
6.440000E2	1.800000E1	7.496125E-3
6.440000E2	2.000000E1	7.326389E-3
6.440000E2	2.200000E1	7.138250E-3
6.440000E2	2.400000E1	6.931097E-3
6.440000E2	2.600000E1	6.704016E-3
6.440000E2	2.800000E1	6.455704E-3
6.440000E2	3.000000E1	6.184371E-3
6.440000E2	3.200000E1	5.887695E-3
6.440000E2	3.400000E1	5.563033E-3
6.440000E2	3.600000E1	5.208943E-3
6.440000E2	3.800000E1	4.834031E-3
6.440000E2	4.000000E1	4.530914E-3
6.440000E2	4.200000E1	4.121182E-3
6.440000E2	4.400000E1	2.891520E-3
6.440000E2	4.600000E1	3.261881E-3
6.440000E2	4.800000E1	3.735548E-3
6.440000E2	5.000000E1	4.140999E-3
6.440000E2	5.200000E1	4.451757E-3
6.440000E2	5.400000E1	4.669072E-3
6.440000E2	5.600000E1	4.799186E-3
6.440000E2	5.800000E1	4.848134E-3
6.440000E2	6.000000E1	4.820720E-3
6.440000E2	6.200000E1	4.720649E-3
6.440000E2	6.400000E1	4.550988E-3
6.440000E2	6.600000E1	4.314750E-3
6.440000E2	6.800000E1	4.015547E-3
6.440000E2	7.000000E1	3.658318E-3
6.440000E2	7.200000E1	3.250097E-3
6.440000E2	7.400000E1	2.800787E-3
6.440000E2	7.600000E1	2.323833E-3
6.440000E2	7.800000E1	1.836646E-3
6.440000E2	8.000000E1	1.360537E-3
6.460000E2	0.000000E0	7.959622E-3
6.460000E2	2.000000E0	7.950898E-3
6.460000E2	4.000000E0	7.924741E-3
6.460000E2	6.000000E0	7.881189E-3
6.460000E2	8.000000E0	7.820300E-3
6.460000E2	1.000000E1	7.742141E-3
6.460000E2	1.200000E1	7.646773E-3
6.460000E2	1.400000E1	7.534229E-3
6.460000E2	1.600000E1	7.404494E-3
6.460000E2	1.800000E1	7.257469E-3
6.460000E2	2.000000E1	7.092936E-3
6.460000E2	2.200000E1	6.910512E-3
6.460000E2	2.400000E1	6.709590E-3
6.460000E2	2.600000E1	6.489266E-3
6.460000E2	2.800000E1	6.248254E-3
6.460000E2	3.000000E1	5.984789E-3
6.460000E2	3.200000E1	5.696575E-3
6.460000E2	3.400000E1	5.380970E-3
6.460000E2	3.600000E1	5.036408E-3
6.460000E2	3.800000E1	4.670783E-3
6.460000E2	4.000000E1	4.371929E-3
6.460000E2	4.200000E1	3.961457E-3
6.460000E2	4.400000E1	2.784341E-3
6.460000E2	4.600000E1	3.150781E-3
6.460000E2	4.800000E1	3.614230E-3
6.460000E2	5.000000E1	4.009905E-3
6.460000E2	5.200000E1	4.312722E-3
6.460000E2	5.400000E1	4.524186E-3
6.460000E2	5.600000E1	4.650528E-3
6.460000E2	5.800000E1	4.697724E-3
6.460000E2	6.000000E1	4.670539E-3
6.460000E2	6.200000E1	4.572663E-3
6.460000E2	6.400000E1	4.407172E-3
6.460000E2	6.600000E1	4.177090E-3
6.460000E2	6.800000E1	3.886036E-3
6.460000E2	7.000000E1	3.538915E-3
6.460000E2	7.200000E1	3.142658E-3
6.460000E2	7.400000E1	2.706965E-3
6.460000E2	7.600000E1	2.244936E-3
6.460000E2	7.800000E1	1.773463E-3
6.460000E2	8.000000E1	1.313147E-3
6.480000E2	0.000000E0	7.703841E-3
6.480000E2	2.000000E0	7.695399E-3
6.480000E2	4.000000E0	7.670084E-3
6.480000E2	6.000000E0	7.627933E-3
6.480000E2	8.000000E0	7.568997E-3
6.480000E2	1.000000E1	7.493336E-3
6.480000E2	1.200000E1	7.401001E-3
6.480000E2	1.400000E1	7.292018E-3
6.480000E2	1.600000E1	7.166362E-3
6.480000E2	1.800000E1	7.023927E-3
6.480000E2	2.000000E1	6.864490E-3
6.480000E2	2.200000E1	6.687668E-3
6.480000E2	2.400000E1	6.492857E-3
6.480000E2	2.600000E1	6.279164E-3
6.480000E2	2.800000E1	6.045322E-3
6.480000E2	3.000000E1	5.789594E-3
6.480000E2	3.200000E1	5.509710E-3
6.480000E2	3.400000E1	5.203034E-3
6.480000E2	3.600000E1	4.867889E-3
6.480000E2	3.800000E1	4.511493E-3
6.480000E2	4.000000E1	4.217077E-3
6.480000E2	4.200000E1	3.807363E-3
6.480000E2	4.400000E1	2.680326E-3
6.480000E2	4.600000E1	3.042451E-3
6.480000E2	4.800000E1	3.495625E-3
6.480000E2	5.000000E1	3.881555E-3
6.480000E2	5.200000E1	4.176490E-3
6.480000E2	5.400000E1	4.382166E-3
6.480000E2	5.600000E1	4.504793E-3
6.480000E2	5.800000E1	4.550283E-3
6.480000E2	6.000000E1	4.523356E-3
6.480000E2	6.200000E1	4.427685E-3
6.480000E2	6.400000E1	4.266345E-3
6.480000E2	6.600000E1	4.042372E-3
6.480000E2	6.800000E1	3.759379E-3
6.480000E2	7.000000E1	3.422230E-3
6.480000E2	7.200000E1	3.037751E-3
6.480000E2	7.400000E1	2.615433E-3
6.480000E2	7.600000E1	2.168034E-3
6.480000E2	7.800000E1	1.711933E-3
6.480000E2	8.000000E1	1.267036E-3
6.500000E2	0.000000E0	7.452431E-3
6.500000E2	2.000000E0	7.444264E-3
6.500000E2	4.000000E0	7.419776E-3
6.500000E2	6.000000E0	7.378999E-3
6.500000E2	8.000000E0	7.321980E-3
6.500000E2	1.000000E1	7.248770E-3
6.500000E2	1.200000E1	7.159414E-3
6.500000E2	1.400000E1	7.053929E-3
6.500000E2	1.600000E1	6.932282E-3
6.500000E2	1.800000E1	6.794359E-3
6.500000E2	2.000000E1	6.639936E-3
6.500000E2	2.200000E1	6.468628E-3
6.500000E2	2.400000E1	6.279836E-3
6.500000E2	2.600000E1	6.072680E-3
6.500000E2	2.800000E1	5.845914E-3
6.500000E2	3.000000E1	5.597826E-3
6.500000E2	3.200000E1	5.326179E-3
6.500000E2	3.400000E1	5.028345E-3
6.500000E2	3.600000E1	4.702550E-3
6.500000E2	3.800000E1	4.355375E-3
6.500000E2	4.000000E1	4.065666E-3
6.500000E2	4.200000E1	3.656936E-3
6.500000E2	4.400000E1	2.579086E-3
6.500000E2	4.600000E1	2.936564E-3
6.500000E2	4.800000E1	3.379340E-3
6.500000E2	5.000000E1	3.755481E-3
6.500000E2	5.200000E1	4.042520E-3
6.500000E2	5.400000E1	4.242410E-3
6.500000E2	5.600000E1	4.361329E-3
6.500000E2	5.800000E1	4.405122E-3
6.500000E2	6.000000E1	4.378458E-3
6.500000E2	6.200000E1	4.284987E-3
6.500000E2	6.400000E1	4.127781E-3
6.500000E2	6.600000E1	3.909877E-3
6.500000E2	6.800000E1	3.634879E-3
6.500000E2	7.000000E1	3.307604E-3
6.500000E2	7.200000E1	2.934767E-3
6.500000E2	7.400000E1	2.525647E-3
6.500000E2	7.600000E1	2.092658E-3
6.500000E2	7.800000E1	1.651669E-3
6.500000E2	8.000000E1	1.221909E-3
6.520000E2	0.000000E0	7.203027E-3
6.520000E2	2.000000E0	7.195134E-3
6.520000E2	4.000000E0	7.171465E-3
6.520000E2	6.000000E0	7.132049E-3
6.520000E2	8.000000E0	7.076928E-3
6.520000E2	1.000000E1	7.006148E-3
6.520000E2	1.200000E1	6.919746E-3
6.520000E2	1.400000E1	6.817730E-3
6.520000E2	1.600000E1	6.700060E-3
6.520000E2	1.800000E1	6.566618E-3
6.520000E2	2.000000E1	6.417176E-3
6.520000E2	2.200000E1	6.251348E-3
6.520000E2	2.400000E1	6.068545E-3
6.520000E2	2.600000E1	5.867898E-3
6.520000E2	2.800000E1	5.648183E-3
6.520000E2	3.000000E1	5.407718E-3
6.520000E2	3.200000E1	5.144298E-3
6.520000E2	3.400000E1	4.855314E-3
6.520000E2	3.600000E1	4.538900E-3
6.520000E2	3.800000E1	4.201039E-3
6.520000E2	4.000000E1	3.916343E-3
6.520000E2	4.200000E1	3.509580E-3
6.520000E2	4.400000E1	2.479678E-3
6.520000E2	4.600000E1	2.832040E-3
6.520000E2	4.800000E1	3.264182E-3
6.520000E2	5.000000E1	3.630400E-3
6.520000E2	5.200000E1	3.909468E-3
6.520000E2	5.400000E1	4.103537E-3
6.520000E2	5.600000E1	4.218741E-3
6.520000E2	5.800000E1	4.260850E-3
6.520000E2	6.000000E1	4.234478E-3
6.520000E2	6.200000E1	4.143244E-3
6.520000E2	6.400000E1	3.990211E-3
6.520000E2	6.600000E1	3.778413E-3
6.520000E2	6.800000E1	3.511434E-3
6.520000E2	7.000000E1	3.194040E-3
6.520000E2	7.200000E1	2.832824E-3
6.520000E2	7.400000E1	2.436849E-3
6.520000E2	7.600000E1	2.018179E-3
6.520000E2	7.800000E1	1.592180E-3
6.520000E2	8.000000E1	1.177400E-3
6.540000E2	0.000000E0	6.953721E-3
6.540000E2	2.000000E0	6.946101E-3
6.540000E2	4.000000E0	6.923250E-3
6.540000E2	6.000000E0	6.885193E-3
6.540000E2	8.000000E0	6.831969E-3
6.540000E2	1.000000E1	6.763616E-3
6.540000E2	1.200000E1	6.680165E-3
6.540000E2	1.400000E1	6.581617E-3
6.540000E2	1.600000E1	6.467926E-3
6.540000E2	1.800000E1	6.338969E-3
6.540000E2	2.000000E1	6.194515E-3
6.540000E2	2.200000E1	6.034182E-3
6.540000E2	2.400000E1	5.857386E-3
6.540000E2	2.600000E1	5.663274E-3
6.540000E2	2.800000E1	5.450645E-3
6.540000E2	3.000000E1	5.217850E-3
6.540000E2	3.200000E1	4.962721E-3
6.540000E2	3.400000E1	4.682668E-3
6.540000E2	3.600000E1	4.375754E-3
6.540000E2	3.800000E1	4.047387E-3
6.540000E2	4.000000E1	3.768075E-3
6.540000E2	4.200000E1	3.364471E-3
6.540000E2	4.400000E1	2.381419E-3
6.540000E2	4.600000E1	2.728101E-3
6.540000E2	4.800000E1	3.149264E-3
6.540000E2	5.000000E1	3.505333E-3
6.540000E2	5.200000E1	3.776288E-3
6.540000E2	5.400000E1	3.964452E-3
6.540000E2	5.600000E1	4.075909E-3
6.540000E2	5.800000E1	4.116342E-3
6.540000E2	6.000000E1	4.090301E-3
6.540000E2	6.200000E1	4.001371E-3
6.540000E2	6.400000E1	3.852595E-3
6.540000E2	6.600000E1	3.646996E-3
6.540000E2	6.800000E1	3.388135E-3
6.540000E2	7.000000E1	3.080712E-3
6.540000E2	7.200000E1	2.731193E-3
6.540000E2	7.400000E1	2.348414E-3
6.540000E2	7.600000E1	1.944084E-3
6.540000E2	7.800000E1	1.533057E-3
6.540000E2	8.000000E1	1.133210E-3
6.560000E2	0.000000E0	6.708338E-3
6.560000E2	2.000000E0	6.700986E-3
6.560000E2	4.000000E0	6.678938E-3
6.560000E2	6.000000E0	6.642218E-3
6.560000E2	8.000000E0	6.590859E-3
6.560000E2	1.000000E1	6.524894E-3
6.560000E2	1.200000E1	6.444348E-3
6.560000E2	1.400000E1	6.349215E-3
6.560000E2	1.600000E1	6.239442E-3
6.560000E2	1.800000E1	6.114904E-3
6.560000E2	2.000000E1	5.975368E-3
6.560000E2	2.200000E1	5.820454E-3
6.560000E2	2.400000E1	5.649588E-3
6.560000E2	2.600000E1	5.461933E-3
6.560000E2	2.800000E1	5.256310E-3
6.560000E2	3.000000E1	5.031106E-3
6.560000E2	3.200000E1	4.784189E-3
6.560000E2	3.400000E1	4.513000E-3
6.560000E2	3.600000E1	4.215532E-3
6.560000E2	3.800000E1	3.896659E-3
6.560000E2	4.000000E1	3.622929E-3
6.560000E2	4.200000E1	3.223728E-3
6.560000E2	4.400000E1	2.285566E-3
6.560000E2	4.600000E1	2.626183E-3
6.560000E2	4.800000E1	3.036261E-3
6.560000E2	5.000000E1	3.382165E-3
6.560000E2	5.200000E1	3.645024E-3
6.560000E2	5.400000E1	3.827319E-3
6.560000E2	5.600000E1	3.935067E-3
6.560000E2	5.800000E1	3.973864E-3
6.560000E2	6.000000E1	3.948189E-3
6.560000E2	6.200000E1	3.861585E-3
6.560000E2	6.400000E1	3.717076E-3
6.560000E2	6.600000E1	3.517664E-3
6.560000E2	6.800000E1	3.266879E-3
6.560000E2	7.000000E1	2.969352E-3
6.560000E2	7.200000E1	2.631412E-3
6.560000E2	7.400000E1	2.261667E-3
6.560000E2	7.600000E1	1.871470E-3
6.560000E2	7.800000E1	1.475170E-3
6.560000E2	8.000000E1	1.089980E-3
6.580000E2	0.000000E0	6.465653E-3
6.580000E2	2.000000E0	6.458566E-3
6.580000E2	4.000000E0	6.437312E-3
6.580000E2	6.000000E0	6.401913E-3
6.580000E2	8.000000E0	6.352396E-3
6.580000E2	1.000000E1	6.288792E-3
6.580000E2	1.200000E1	6.211117E-3
6.580000E2	1.400000E1	6.119360E-3
6.580000E2	1.600000E1	6.013465E-3
6.580000E2	1.800000E1	5.893301E-3
6.580000E2	2.000000E1	5.758635E-3
6.580000E2	2.200000E1	5.609092E-3
6.580000E2	2.400000E1	5.444106E-3
6.580000E2	2.600000E1	5.262857E-3
6.580000E2	2.800000E1	5.064192E-3
6.580000E2	3.000000E1	4.846533E-3
6.580000E2	3.200000E1	4.607789E-3
6.580000E2	3.400000E1	4.345431E-3
6.580000E2	3.600000E1	4.057401E-3
6.580000E2	3.800000E1	3.748064E-3
6.580000E2	4.000000E1	3.480187E-3
6.580000E2	4.200000E1	3.085619E-3
6.580000E2	4.400000E1	2.191709E-3
6.580000E2	4.600000E1	2.525922E-3
6.580000E2	4.800000E1	2.924752E-3
6.580000E2	5.000000E1	3.260405E-3
6.580000E2	5.200000E1	3.515125E-3
6.580000E2	5.400000E1	3.691531E-3
6.580000E2	5.600000E1	3.795568E-3
6.580000E2	5.800000E1	3.832734E-3
6.580000E2	6.000000E1	3.807438E-3
6.580000E2	6.200000E1	3.723173E-3
6.580000E2	6.400000E1	3.582937E-3
6.580000E2	6.600000E1	3.389709E-3
6.580000E2	6.800000E1	3.146981E-3
6.580000E2	7.000000E1	2.859307E-3
6.580000E2	7.200000E1	2.532878E-3
6.580000E2	7.400000E1	2.176066E-3
6.580000E2	7.600000E1	1.799869E-3
6.580000E2	7.800000E1	1.418133E-3
6.580000E2	8.000000E1	1.047416E-3
6.600000E2	0.000000E0	6.230082E-3
6.600000E2	2.000000E0	6.223252E-3
6.600000E2	4.000000E0	6.202768E-3
6.600000E2	6.000000E0	6.168649E-3
6.600000E2	8.000000E0	6.120920E-3
6.600000E2	1.000000E1	6.059606E-3
6.600000E2	1.200000E1	5.984717E-3
6.600000E2	1.400000E1	5.896238E-3
6.600000E2	1.600000E1	5.794107E-3
6.600000E2	1.800000E1	5.678192E-3
6.600000E2	2.000000E1	5.548259E-3
6.600000E2	2.200000E1	5.403937E-3
6.600000E2	2.400000E1	5.244670E-3
6.600000E2	2.600000E1	5.069656E-3
6.600000E2	2.800000E1	4.877767E-3
6.600000E2	3.000000E1	4.667460E-3
6.600000E2	3.200000E1	4.436688E-3
6.600000E2	3.400000E1	4.182953E-3
6.600000E2	3.600000E1	3.904154E-3
6.600000E2	3.800000E1	3.604183E-3
6.600000E2	4.000000E1	3.342212E-3
6.600000E2	4.200000E1	2.952784E-3
6.600000E2	4.400000E1	2.101270E-3
6.600000E2	4.600000E1	2.428937E-3
6.600000E2	4.800000E1	2.816641E-3
6.600000E2	5.000000E1	3.142207E-3
6.600000E2	5.200000E1	3.388935E-3
6.600000E2	5.400000E1	3.559571E-3
6.600000E2	5.600000E1	3.659981E-3
6.600000E2	5.800000E1	3.695566E-3
6.600000E2	6.000000E1	3.670657E-3
6.600000E2	6.200000E1	3.588699E-3
6.600000E2	6.400000E1	3.452659E-3
6.600000E2	6.600000E1	3.265490E-3
6.600000E2	6.800000E1	3.030640E-3
6.600000E2	7.000000E1	2.752587E-3
6.600000E2	7.200000E1	2.437378E-3
6.600000E2	7.400000E1	2.093155E-3
6.600000E2	7.600000E1	1.730564E-3
6.600000E2	7.800000E1	1.362961E-3
6.600000E2	8.000000E1	1.006270E-3
6.620000E2	0.000000E0	6.001461E-3
6.620000E2	2.000000E0	5.994880E-3
6.620000E2	4.000000E0	5.975143E-3
6.620000E2	6.000000E0	5.942266E-3
6.620000E2	8.000000E0	5.896271E-3
6.620000E2	1.000000E1	5.837177E-3
6.620000E2	1.200000E1	5.764992E-3
6.620000E2	1.400000E1	5.679694E-3
6.620000E2	1.600000E1	5.581218E-3
6.620000E2	1.800000E1	5.469428E-3
6.620000E2	2.000000E1	5.344094E-3
6.620000E2	2.200000E1	5.204847E-3
6.620000E2	2.400000E1	5.051142E-3
6.620000E2	2.600000E1	4.882194E-3
6.620000E2	2.800000E1	4.696902E-3
6.620000E2	3.000000E1	4.493758E-3
6.620000E2	3.200000E1	4.270758E-3
6.620000E2	3.400000E1	4.025441E-3
6.620000E2	3.600000E1	3.755667E-3
6.620000E2	3.800000E1	3.464889E-3
6.620000E2	4.000000E1	3.208863E-3
6.620000E2	4.200000E1	2.825027E-3
6.620000E2	4.400000E1	2.014128E-3
6.620000E2	4.600000E1	2.335130E-3
6.620000E2	4.800000E1	2.711840E-3
6.620000E2	5.000000E1	3.027485E-3
6.620000E2	5.200000E1	3.266374E-3
6.620000E2	5.400000E1	3.431361E-3
6.620000E2	5.600000E1	3.528231E-3
6.620000E2	5.800000E1	3.562283E-3
6.620000E2	6.000000E1	3.537770E-3
6.620000E2	6.200000E1	3.458087E-3
6.620000E2	6.400000E1	3.326166E-3
6.620000E2	6.600000E1	3.144929E-3
6.620000E2	6.800000E1	2.917781E-3
6.620000E2	7.000000E1	2.649116E-3
6.620000E2	7.200000E1	2.344842E-3
6.620000E2	7.400000E1	2.012867E-3
6.620000E2	7.600000E1	1.663495E-3
6.620000E2	7.800000E1	1.309604E-3
6.620000E2	8.000000E1	9.665019E-4
6.640000E2	0.000000E0	5.777095E-3
6.640000E2	2.000000E0	5.770759E-3
6.640000E2	4.000000E0	5.751754E-3
6.640000E2	6.000000E0	5.720095E-3
6.640000E2	8.000000E0	5.675800E-3
6.640000E2	1.000000E1	5.618886E-3
6.640000E2	1.200000E1	5.549353E-3
6.640000E2	1.400000E1	5.467179E-3
6.640000E2	1.600000E1	5.372292E-3
6.640000E2	1.800000E1	5.264556E-3
6.640000E2	2.000000E1	5.143742E-3
6.640000E2	2.200000E1	5.009486E-3
6.640000E2	2.400000E1	4.861255E-3
6.640000E2	2.600000E1	4.698280E-3
6.640000E2	2.800000E1	4.519488E-3
6.640000E2	3.000000E1	4.323407E-3
6.640000E2	3.200000E1	4.108079E-3
6.640000E2	3.400000E1	3.871081E-3
6.640000E2	3.600000E1	3.610245E-3
6.640000E2	3.800000E1	3.328611E-3
6.640000E2	4.000000E1	3.078670E-3
6.640000E2	4.200000E1	2.701003E-3
6.640000E2	4.400000E1	1.929334E-3
6.640000E2	4.600000E1	2.243429E-3
6.640000E2	4.800000E1	2.609120E-3
6.640000E2	5.000000E1	2.914880E-3
6.640000E2	5.200000E1	3.145981E-3
6.640000E2	5.400000E1	3.305370E-3
6.640000E2	5.600000E1	3.398744E-3
6.640000E2	5.800000E1	3.431296E-3
6.640000E2	6.000000E1	3.407198E-3
6.640000E2	6.200000E1	3.329791E-3
6.640000E2	6.400000E1	3.201968E-3
6.640000E2	6.600000E1	3.026617E-3
6.640000E2	6.800000E1	2.807092E-3
6.640000E2	7.000000E1	2.547701E-3
6.640000E2	7.200000E1	2.254208E-3
6.640000E2	7.400000E1	1.934288E-3
6.640000E2	7.600000E1	1.597903E-3
6.640000E2	7.800000E1	1.257460E-3
6.640000E2	8.000000E1	9.276663E-4
6.660000E2	0.000000E0	5.556322E-3
6.660000E2	2.000000E0	5.550226E-3
6.660000E2	4.000000E0	5.531941E-3
6.660000E2	6.000000E0	5.501480E-3
6.660000E2	8.000000E0	5.458859E-3
6.660000E2	1.000000E1	5.404088E-3
6.660000E2	1.200000E1	5.337167E-3
6.660000E2	1.400000E1	5.258066E-3
6.660000E2	1.600000E1	5.166714E-3
6.660000E2	1.800000E1	5.062973E-3
6.660000E2	2.000000E1	4.946614E-3
6.660000E2	2.200000E1	4.817281E-3
6.660000E2	2.400000E1	4.674451E-3
6.660000E2	2.600000E1	4.517374E-3
6.660000E2	2.800000E1	4.345005E-3
6.660000E2	3.000000E1	4.155909E-3
6.660000E2	3.200000E1	3.948173E-3
6.660000E2	3.400000E1	3.719419E-3
6.660000E2	3.600000E1	3.467457E-3
6.660000E2	3.800000E1	3.194943E-3
6.660000E2	4.000000E1	2.951240E-3
6.660000E2	4.200000E1	2.580311E-3
6.660000E2	4.400000E1	1.846617E-3
6.660000E2	4.600000E1	2.153550E-3
6.660000E2	4.800000E1	2.508172E-3
6.660000E2	5.000000E1	2.804057E-3
6.660000E2	5.200000E1	3.027400E-3
6.660000E2	5.400000E1	3.181229E-3
6.660000E2	5.600000E1	3.271142E-3
6.660000E2	5.800000E1	3.302225E-3
6.660000E2	6.000000E1	3.278563E-3
6.660000E2	6.200000E1	3.203439E-3
6.660000E2	6.400000E1	3.079704E-3
6.660000E2	6.600000E1	2.910206E-3
6.660000E2	6.800000E1	2.698245E-3
6.660000E2	7.000000E1	2.448040E-3
6.660000E2	7.200000E1	2.165204E-3
6.660000E2	7.400000E1	1.857179E-3
6.660000E2	7.600000E1	1.533586E-3
6.660000E2	7.800000E1	1.206370E-3
6.660000E2	8.000000E1	8.896415E-4
6.680000E2	0.000000E0	5.341052E-3
6.680000E2	2.000000E0	5.335189E-3
6.680000E2	4.000000E0	5.317607E-3
6.680000E2	6.000000E0	5.288313E-3
6.680000E2	8.000000E0	5.247323E-3
6.680000E2	1.000000E1	5.194643E-3
6.680000E2	1.200000E1	5.130268E-3
6.680000E2	1.400000E1	5.054167E-3
6.680000E2	1.600000E1	4.966264E-3
6.680000E2	1.800000E1	4.866422E-3
6.680000E2	2.000000E1	4.754414E-3
6.680000E2	2.200000E1	4.629890E-3
6.680000E2	2.400000E1	4.492340E-3
6.680000E2	2.600000E1	4.341031E-3
6.680000E2	2.800000E1	4.174947E-3
6.680000E2	3.000000E1	3.992691E-3
6.680000E2	3.200000E1	3.792397E-3
6.680000E2	3.400000E1	3.571731E-3
6.680000E2	3.600000E1	3.328490E-3
6.680000E2	3.800000E1	3.064974E-3
6.680000E2	4.000000E1	2.827568E-3
6.680000E2	4.200000E1	2.463779E-3
6.680000E2	4.400000E1	1.766578E-3
6.680000E2	4.600000E1	2.066216E-3
6.680000E2	4.800000E1	2.409850E-3
6.680000E2	5.000000E1	2.695980E-3
6.680000E2	5.200000E1	2.911679E-3
6.680000E2	5.400000E1	3.060040E-3
6.680000E2	5.600000E1	3.146562E-3
6.680000E2	5.800000E1	3.176218E-3
6.680000E2	6.000000E1	3.153005E-3
6.680000E2	6.200000E1	3.080145E-3
6.680000E2	6.400000E1	2.960445E-3
6.680000E2	6.600000E1	2.796709E-3
6.680000E2	6.800000E1	2.592180E-3
6.680000E2	7.000000E1	2.350983E-3
6.680000E2	7.200000E1	2.078580E-3
6.680000E2	7.400000E1	1.782182E-3
6.680000E2	7.600000E1	1.471075E-3
6.680000E2	7.800000E1	1.156746E-3
6.680000E2	8.000000E1	8.527321E-4
6.700000E2	0.000000E0	5.135629E-3
6.700000E2	2.000000E0	5.129990E-3
6.700000E2	4.000000E0	5.113076E-3
6.700000E2	6.000000E0	5.084896E-3
6.700000E2	8.000000E0	5.045460E-3
6.700000E2	1.000000E1	4.994774E-3
6.700000E2	1.200000E1	4.932828E-3
6.700000E2	1.400000E1	4.859588E-3
6.700000E2	1.600000E1	4.774977E-3
6.700000E2	1.800000E1	4.678856E-3
6.700000E2	2.000000E1	4.571002E-3
6.700000E2	2.200000E1	4.451071E-3
6.700000E2	2.400000E1	4.318564E-3
6.700000E2	2.600000E1	4.172768E-3
6.700000E2	2.800000E1	4.012692E-3
6.700000E2	3.000000E1	3.836977E-3
6.700000E2	3.200000E1	3.643804E-3
6.700000E2	3.400000E1	3.430882E-3
6.700000E2	3.600000E1	3.196002E-3
6.700000E2	3.800000E1	2.941133E-3
6.700000E2	4.000000E1	2.709886E-3
6.700000E2	4.200000E1	2.352784E-3
6.700000E2	4.400000E1	1.690632E-3
6.700000E2	4.600000E1	1.983153E-3
6.700000E2	4.800000E1	2.316177E-3
6.700000E2	5.000000E1	2.592906E-3
6.700000E2	5.200000E1	2.801246E-3
6.700000E2	5.400000E1	2.944347E-3
6.700000E2	5.600000E1	3.027606E-3
6.700000E2	5.800000E1	3.055886E-3
6.700000E2	6.000000E1	3.033102E-3
6.700000E2	6.200000E1	2.962412E-3
6.700000E2	6.400000E1	2.846578E-3
6.700000E2	6.600000E1	2.688364E-3
6.700000E2	6.800000E1	2.490951E-3
6.700000E2	7.000000E1	2.258376E-3
6.700000E2	7.200000E1	1.995953E-3
6.700000E2	7.400000E1	1.710669E-3
6.700000E2	7.600000E1	1.411487E-3
6.700000E2	7.800000E1	1.109460E-3
6.700000E2	8.000000E1	8.175739E-4
6.720000E2	0.000000E0	4.937770E-3
6.720000E2	2.000000E0	4.932346E-3
6.720000E2	4.000000E0	4.916076E-3
6.720000E2	6.000000E0	4.888969E-3
6.720000E2	8.000000E0	4.851031E-3
6.720000E2	1.000000E1	4.802265E-3
6.720000E2	1.200000E1	4.742659E-3
6.720000E2	1.400000E1	4.672176E-3
6.720000E2	1.600000E1	4.590738E-3
6.720000E2	1.800000E1	4.498205E-3
6.720000E2	2.000000E1	4.394358E-3
6.720000E2	2.200000E1	4.278859E-3
6.720000E2	2.400000E1	4.151219E-3
6.720000E2	2.600000E1	4.010747E-3
6.720000E2	2.800000E1	3.856477E-3
6.720000E2	3.000000E1	3.687086E-3
6.720000E2	3.200000E1	3.500802E-3
6.720000E2	3.400000E1	3.295379E-3
6.720000E2	3.600000E1	3.068605E-3
6.720000E2	3.800000E1	2.822144E-3
6.720000E2	4.000000E1	2.596967E-3
6.720000E2	4.200000E1	2.247238E-3
6.720000E2	4.400000E1	1.617893E-3
6.720000E2	4.600000E1	1.903292E-3
6.720000E2	4.800000E1	2.225958E-3
6.720000E2	5.000000E1	2.493551E-3
6.720000E2	5.200000E1	2.694756E-3
6.720000E2	5.400000E1	2.832768E-3
6.720000E2	5.600000E1	2.912884E-3
6.720000E2	5.800000E1	2.939856E-3
6.720000E2	6.000000E1	2.917513E-3
6.720000E2	6.200000E1	2.848953E-3
6.720000E2	6.400000E1	2.736890E-3
6.720000E2	6.600000E1	2.584042E-3
6.720000E2	6.800000E1	2.393533E-3
6.720000E2	7.000000E1	2.169305E-3
6.720000E2	7.200000E1	1.916529E-3
6.720000E2	7.400000E1	1.641973E-3
6.720000E2	7.600000E1	1.354284E-3
6.720000E2	7.800000E1	1.064095E-3
6.720000E2	8.000000E1	7.838641E-4
6.740000E2	0.000000E0	4.751108E-3
6.740000E2	2.000000E0	4.745886E-3
6.740000E2	4.000000E0	4.730224E-3
6.740000E2	6.000000E0	4.704127E-3
6.740000E2	8.000000E0	4.667601E-3
6.740000E2	1.000000E1	4.620646E-3
6.740000E2	1.200000E1	4.563248E-3
6.740000E2	1.400000E1	4.495366E-3
6.740000E2	1.600000E1	4.416920E-3
6.740000E2	1.800000E1	4.327774E-3
